ano,uf,pagina,url,tabela,linha,periodo_campo,instituto,margem_erro_texto,margem_erro_pp,formato,candidato_rotulo,percentual,valor_original,contexto
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,2,19 a 21 de dezembro de 2016,Ipems,49,49.0,duas_mencoes_agregadas,MDB,17.76,"17,76% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,2,19 a 21 de dezembro de 2016,Ipems,49,49.0,duas_mencoes_agregadas,PSC,12.09,"12,09% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,2,19 a 21 de dezembro de 2016,Ipems,49,49.0,duas_mencoes_agregadas,PT,21.55,"21,55% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,2,19 a 21 de dezembro de 2016,Ipems,49,49.0,duas_mencoes_agregadas,PTB,40.68,"40,68% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,4,15 a 17 de março de 2017,Ipems,49,49.0,duas_mencoes_agregadas,MDB,9.44,"9,44% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,4,15 a 17 de março de 2017,Ipems,49,49.0,duas_mencoes_agregadas,PSC,7.59,"7,59% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,4,15 a 17 de março de 2017,Ipems,49,49.0,duas_mencoes_agregadas,PT,12.39,"12,39% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,4,15 a 17 de março de 2017,Ipems,49,49.0,duas_mencoes_agregadas,PTB,34.95,"34,95% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,5,24 de julho a 3 de agosto de 2017,Ipems,251,251.0,duas_mencoes_agregadas,MDB,22.61,"22,61% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,5,24 de julho a 3 de agosto de 2017,Ipems,251,251.0,duas_mencoes_agregadas,PSC,2.3,"2,3% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,5,24 de julho a 3 de agosto de 2017,Ipems,251,251.0,duas_mencoes_agregadas,PT,30.53,"30,53% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,5,24 de julho a 3 de agosto de 2017,Ipems,251,251.0,duas_mencoes_agregadas,PTB,42.99,"42,99% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,7,9 a 16 de outubro de 2017,Ranking,25,25.0,duas_mencoes_agregadas,MDB,6.13,"6,13% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,7,9 a 16 de outubro de 2017,Ranking,25,25.0,duas_mencoes_agregadas,PSC,4.76,"4,76% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,7,9 a 16 de outubro de 2017,Ranking,25,25.0,duas_mencoes_agregadas,PT,8.46,"8,46% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,7,9 a 16 de outubro de 2017,Ranking,25,25.0,duas_mencoes_agregadas,PTB,15.2,"15,2% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,8,18 a 25 de outubro de 2017,Ipems,269,269.0,duas_mencoes_agregadas,MDB,19.25,"19,25% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,8,18 a 25 de outubro de 2017,Ipems,269,269.0,duas_mencoes_agregadas,PSC,3.31,"3,31% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,8,18 a 25 de outubro de 2017,Ipems,269,269.0,duas_mencoes_agregadas,PT,21.7,"21,7% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,8,18 a 25 de outubro de 2017,Ipems,269,269.0,duas_mencoes_agregadas,PTB,30.7,"30,7% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,9,9 a 17 de dezembro de 2017,Ipems,—,,duas_mencoes_agregadas,MDB,25.53,"25,53% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,9,9 a 17 de dezembro de 2017,Ipems,—,,duas_mencoes_agregadas,PSC,3.1,"3,1% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,9,9 a 17 de dezembro de 2017,Ipems,—,,duas_mencoes_agregadas,PSDB,0.92,"0,92% (Miglioli)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,9,9 a 17 de dezembro de 2017,Ipems,—,,duas_mencoes_agregadas,PT,31.2,"31,2% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,9,9 a 17 de dezembro de 2017,Ipems,—,,duas_mencoes_agregadas,PTB,39.75,"39,75% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,10,1º a 5 de fevereiro de 2018,Ranking,283,283.0,duas_mencoes_agregadas,MDB,10.25,"10,25% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,10,1º a 5 de fevereiro de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PODE,3.16,"3,16% (Maia)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,10,1º a 5 de fevereiro de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PSC,14.75,"14,75% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,10,1º a 5 de fevereiro de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PT,18.25,"18,25% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,10,1º a 5 de fevereiro de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PTB,31.16,"31,16% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,11,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,MDB,4.41,"4,41% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,11,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PODE,3.91,"3,91% (Maia)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,11,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PSC,8.66,"8,66% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,11,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PSDB,2.66,"2,66% (Miglioli)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,11,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PT,14.33,"14,33% (Zeca)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,11,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PTB,27.17,"27,17% (Nelsinho)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,12,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,MDB,5.33,"5,33% (Moka)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,12,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PODE,4.0,4% (Maia),"Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,1,12,11 a 15 de março de 2018,Ranking,283,283.0,duas_mencoes_agregadas,PSC,5.83,"5,83% (Chaves)","Senado | Governo do Estado | Pré-campanha | Pesquisas de opinião | Nota: como em 2018 os eleitores escolhem dois senadores por estado, a soma dos percentuais atinge 200%, uma vez que os entrevistados podem optar por dois nomes. | Senado[editar | editar código]"
